hydrophobic fitness,packing density,budeff: total,budeff: steric,budeff: desolvation,budeff: charge,evoef2: total,evoef2: intraR total,evoef2: interS total,dfire2 - total,rosetta - total,rosetta - fa_atr,rosetta - fa_rep,rosetta - fa_intra_rep,rosetta - fa_elec,rosetta - fa_sol,rosetta - lk_ball_wtd,rosetta - fa_intra_sol_xover4,rosetta - hbond_lr_bb,rosetta - hbond_sr_bb,rosetta - hbond_bb_sc,rosetta - hbond_sc,rosetta - rama_prepro,rosetta - p_aa_pp,rosetta - fa_dun,rosetta - omega,rosetta - pro_close,aggrescan3d: avg_value,aggrescan3d: min_value,aggrescan3d: max_value
0.3879180670745448,0.7681111191377838,0.14691572584059331,0.28042877839249314,0.09558486202367877,0.522434440572345,0.4657973536112146,0.31679980778155614,0.49487288116164163,0.10583309175187772,0.3592499731710985,0.21456606852110838,0.21712426183153458,0.11803458280783138,0.5235755065980128,0.4896111509650992,0.4919036580008441,0.50201123655746,0.6450130743239744,0.5643509518180438,0.7140602164385006,0.8544924712416121,0.20717842193335145,0.5284710790494085,0.2898653979532835,0.2983421528267061,0.2898613238070081,0.2841341474205822,0.35470564822520534,0.3929598051157125
0.5734947233193085,0.8788398155146901,0.19284657335734634,0.6677305363463786,0.029873938820808466,0.5097410181869452,0.5935862809751151,0.458743445385007,0.6096672785408661,0.19564804288665272,0.7277370569524069,0.07985533051684479,0.4189135728867899,0.16729765480905337,0.4777640817299388,0.6836736574763173,0.6515314428853519,0.7029265261014399,0.6364054873006002,0.5426238480119328,0.6120667224170572,0.7450565138153445,0.4120247115508677,0.5239604219529868,0.804782540278462,0.49708594350257135,0.5754020908308821,0.4568179807096718,0.47277200853927703,0.396272838002436
0.5274475801734204,0.6446003182126696,0.2388809271087755,0.2517017526258283,0.194517889463798,0.5686674343286232,0.5442364730995781,0.43294641910880927,0.5578051419615161,0.2129617684066094,0.5207632279626669,0.29157573061315123,0.24149892399413003,0.15673223051109655,0.5372998964258555,0.507241929100657,0.5547537306866573,0.539287483828818,0.6243082956876354,0.5147375445952407,0.9904930330135748,0.9130096580910072,0.16962239632232273,0.40910828971160373,0.49972026554217397,0.38270190827052086,0.4959229071902936,0.4084151844969472,0.3875963382422114,0.4881607795371497
0.5650989743260231,0.7868383885921335,0.2792213443273268,0.5329273670644534,0.10425976483006716,0.5914997973115544,0.5410188603942023,0.37145350763647733,0.569898554975535,0.19781225857664708,0.6216858848291411,0.19148599462739746,0.37692478671488894,0.14049720271906022,0.6375165759708202,0.5702531177754232,0.5620315764118096,0.6041579388099672,0.6817656250019044,0.5785636058927486,0.785368719002601,0.9380805273762227,0.25406546937846197,0.5104409251458981,0.5302742820932412,0.49888517352850853,0.47981691070794813,0.46363153703212107,0.46014400984187853,0.4841900121802679
0.5422828180920498,0.7400202149562589,0.2797487271635024,0.4799245349177461,0.15049428597948422,0.5787345601193101,0.5464469468687182,0.41806813418672295,0.5643014753626363,0.22053652332159057,0.578288504349734,0.19912516634883826,0.34025962361815026,0.1856514911883068,0.4686669576370526,0.59735599857502,0.34836480319660446,0.5653261244197103,0.6616706787549795,0.5769746187377867,0.8543319300898354,0.649680357868117,0.22650257105359545,0.5211036045037931,0.5665779391620351,0.43680456418855396,0.4615092190460458,0.4673480222989116,0.4275427868437238,0.6434591961023142
0.6448529155013237,0.6512886287320803,0.3249540560872226,0.4016614848681316,0.12893673068925926,0.6586478026122902,0.5889952969930548,0.4283869446972022,0.6120549523923515,0.2995303960063924,0.6060016173934042,0.22871657366292997,0.27790833538948045,0.2773052540524864,0.6386361717927489,0.5036480703901044,0.49582473139751504,0.6816159751907396,0.7345245701946228,0.5626940145272525,0.9858909777164646,0.6179062559922264,0.2611541832672323,0.4872517358783041,0.5886581333690944,0.5891420427609229,0.5237592708387505,0.45004866825944606,0.34754133950862975,0.41468940316686964
0.48358244826929403,0.9030663625072219,0.2203915068626885,0.44367433646409704,0.0,0.6132520404309774,0.5541247462917079,0.46480274690569523,0.5612936264847904,0.2584102978964955,0.5503874468728432,0.0714523900335653,0.3181418588831746,0.16885461864439968,0.600937917561455,0.6028380394303591,0.31987113167332154,0.7703235411940992,0.5569641200760704,0.5801156696105325,0.843545816239541,0.884864838344821,0.45463699346901,0.5608280989142158,0.5424025113640524,0.38124833460110535,0.43844984488497996,0.42814795150871604,0.27774360458805236,0.2260901339829476
0.4717118006511525,0.7468571545983234,0.23114241172830852,0.5939643075781301,0.14581502564999793,0.5013575216958689,0.49722793625762735,0.4222076570077873,0.5049197165886727,0.18807328797167155,0.3505395994410706,0.2067944971943767,0.2930200545506614,0.18789664392355201,0.5499446357180343,0.5184617231313332,0.6484719177826112,0.49477248238152405,0.6493232645744057,0.5920111246696624,0.7064303636875263,0.7151315093480981,0.2740359194345367,0.5918587867541949,0.25477949420437096,0.3276059548353551,0.1694396830028398,0.39602690027431203,0.3278575822267249,0.6219975639464068
0.6191164375809229,0.7343723082954239,0.34502907805336314,0.516009677820994,0.14354365327465413,0.6419641681234496,0.6288492234698003,0.34301678564829685,0.6813750159637337,0.24326078806653362,0.8037743226048515,0.19332149953239464,0.3155426714934817,0.11231597216868233,0.5590835169692343,0.5942951433299105,0.6725776346660798,0.5933300928292278,0.6727840648549124,0.5282487093552493,0.9349097134664103,0.7841629462396871,0.22664594526592652,0.526931549286902,0.8195010512198998,0.45326925181103844,0.8598113359648387,0.39611538801875945,0.4513876325216195,0.6272107186358099
0.8856380670559684,0.6951342199148818,0.3328782148671585,0.5326602877430792,0.23070164432761953,0.5743219479537031,0.678617582591565,0.48034095575577695,0.7048641450871165,0.4456149550810271,0.7853957091941957,0.23454717018974414,0.40499346188067725,0.30213216835148693,0.5275977119559011,0.7161072525948998,0.5991053130574198,0.4827339455126505,0.6943495687634382,0.45552943292443526,0.9787256939055929,0.9624919685671616,0.4817969020244588,0.7214461032257061,0.533118140656878,0.629471811947036,0.6871821468246816,0.638881514910185,0.4996562579151138,0.5606577344701583
0.5262990347332048,0.8238470401328706,0.14466705053273943,0.650875749270297,0.07304505454702914,0.43846807532495313,0.5344135985396713,0.37313331399864835,0.5616347227492888,0.16426691538173133,0.4017299864182258,0.12283666930701065,0.2898902760507163,0.2907791626244518,0.5333958097797132,0.589012201351791,0.4288503517090969,0.5964968375509105,0.6926563304615145,0.5469214136513154,0.8325883136853557,0.7799630599348771,0.2786382263563874,0.4604842753808076,0.28893502890654055,0.35523505981624864,0.26289161609424044,0.42221927263074066,0.47559431197307944,0.39254567600487206
0.654626618896671,0.8535728646635845,0.2429780959794101,0.6209278718287151,0.059297807379775413,0.5571466524640214,0.6116232237422408,0.4739816888132722,0.627078692405921,0.2443428959115308,0.7348804798932219,0.093753084635249,0.4303467437297256,0.24814162480855598,0.48679096642524444,0.6097677116461008,0.5701219204708275,0.63977646470773,0.6775746531820339,0.4292744917947361,0.8124989908546448,0.9699991703243426,0.3844691778876161,0.5345426314789903,0.741454198962504,0.4625108259355747,0.6135941169011068,0.46792319263781973,0.30980207692586004,0.4013398294762484
0.7657025740977617,0.6267648234942418,0.285118808269718,0.6019678676326208,0.19430818971477226,0.5276990546814536,0.686661614355004,0.5109974218653979,0.7064766001556521,0.4434507393910323,0.5277738046472745,0.301140739074405,0.37462281021145083,0.17209725807097506,0.5998042596105021,0.5404502882873073,0.4673294091305309,0.48947501171957497,0.808899990184339,0.5061672346384992,0.9788350541244499,0.9109945874407012,0.37903539053781465,0.623414045553358,0.3540692211588029,0.4465511878024903,0.3330013313504857,0.4161578621360941,0.39385606252487615,0.3753227771010962
0.4516001566100629,0.727089481285399,0.2240704068571775,0.5010544926705597,0.14248787799745877,0.5196326837135616,0.45016708050989823,0.33437778149998865,0.471802370181052,0.17617010167670166,0.42688930622355525,0.2482192860955661,0.2341012177849704,0.16267285321149313,0.4846182530583103,0.5199061052512294,0.5641608658783006,0.4077120164635517,0.651875756956023,0.5858890464909567,0.9047120629927692,0.872324496763415,0.2642831671535468,0.49865860966446546,0.2547582395962362,0.3838483039150358,0.373052862747332,0.3805415449960181,0.2176430147990014,0.5164920828258222
0.6405594226740995,0.7217388328698706,0.577805352602748,0.5352035658833463,0.17405014499776517,0.8632853997301513,0.7506607158485111,0.53835426833504,0.7752850193302868,0.3265830921313251,0.7239645307376317,0.19556790361089105,0.5372023020841781,0.18374382970645073,0.6550860924700203,0.5124203555200547,0.6601945462652183,0.58050881690576,0.5978211596860195,0.5957163290129297,0.9229365113480119,0.7858091420386841,0.45248976858045475,0.7077004194090104,0.2639203758739136,0.7136660123800055,0.479739155268749,0.4515087160428281,0.25281325758946327,0.6353714981729598
0.5389115567946017,0.7095512448122787,0.2836108101681689,0.5063016647818553,0.11222918554308459,0.5982758836352461,0.5904079074490733,0.4170482517525478,0.6166752563387333,0.3168441215263491,0.6618803294095454,0.2291200535331952,0.3570521608981341,0.3463268525766211,0.6497936274848647,0.4914347929576429,0.3984342919895569,0.8193010912016201,0.574587420634505,0.6500674178151455,0.773606190943938,0.7924522744460686,0.39604835037619285,0.5116252072194997,0.4581553991260563,0.4455174827331972,0.6096227987943321,0.4027962127245377,0.26128016789087094,0.28823386114494515
0.5478767014572934,0.7293189181252031,0.15553603448546838,0.35647058331092085,0.11341966556220662,0.5016634690928266,0.5516526779936755,0.4539439986359468,0.5612006002308368,0.2140438762516066,0.590287075300521,0.2187145514494131,0.3872659936399627,0.07034380202568702,0.508175621167466,0.49746661579663776,0.8011513026751371,0.4969423255282799,0.5339744649481777,0.6210259996032224,0.8450943499373649,0.7974451667883415,0.2621259985863934,0.5553439149264926,0.42997318040137744,0.45148652478756884,0.4615276536556993,0.3651446774621715,0.25255997394796825,0.33235079171741777
0.57487295908968,0.8861226425247151,0.15098509372738267,0.7028699759261074,0.028673658838096028,0.45758265994631697,0.6457089908569106,0.5046981480072565,0.6595758637871818,0.23135760177156328,0.6250491338511728,0.047451824678967025,0.3975814305475276,0.23195979965463306,0.4666298700168894,0.6966996893659098,0.4178892398349597,0.6425424058989613,0.6650545568608677,0.49788866389799935,0.7142917571631331,0.7429872068834119,0.35803888628119546,0.6620597635998737,0.48036446242792963,0.3874298374759963,0.5154888483991138,0.5054419962835148,0.46911748742627624,0.3186845310596833
0.45427812639239795,0.6560447606569944,0.3969912635249444,0.5772137444803568,0.19603324649465437,0.6502710319716645,0.5782699213084694,0.48634026419210197,0.5843641374653804,0.23243970961656046,0.5538407284385709,0.2627040867064756,0.3437774391802919,0.1282410873936874,0.48174861864306084,0.49219717019543163,0.5716320869253224,0.5285096344846718,0.6716126750391318,0.5474038429397846,0.8621673934714527,0.9399217409773565,0.38143681451522404,0.6374580928080483,0.4220490291627147,0.5930166680645235,0.38110557486498203,0.38801875940182284,0.4203422947497919,0.4450669914738124
0.5254703112716873,0.6792871336226294,0.1647520897898862,0.17403042975415525,0.17225995057184518,0.5237704710941535,0.15923472520229975,0.3010216265940213,0.1355279665130349,0.21187966056161223,0.004791009545654777,0.2582153326739913,0.005490956340224638,0.025737926906250402,0.23267240824697177,0.43443146102058294,0.2338735223273848,0.5631094662557963,0.6103511232282821,0.5467544539957108,0.1622936936115792,0.4988437128094668,0.023817703747759454,0.34351817329909484,0.17172889070693992,0.021456408457974512,0.00498612666373283,0.2600654809308911,0.35760031841372064,0.3860901339829476
0.5316812353401139,0.6692727525731619,0.27243277611210237,0.7262752831028798,0.1642646961942762,0.5000827000581283,0.6311904945033866,0.3870517095709223,0.6727700874729894,0.23460392530655527,0.46910158260171714,0.24236460256268844,0.441080177523282,0.24229719719810014,0.499021210335721,0.49624503151464816,0.655912814345554,0.5669530092294732,0.5965207495054348,0.5551000379038729,0.8928760605471904,0.9350308682954742,0.23101031845783776,0.46150234154942715,0.34974141981091267,0.461860824198089,0.1788134989759473,0.4242987346252544,0.4121648514672358,0.6767600487210718
0.5868202326774977,0.7291702890025484,0.34359327143952667,0.6146935534355822,0.12369271087492129,0.6267660320866789,0.6270965401262217,0.4457249460781816,0.6527849472485403,0.2995303960063924,0.7033816561129826,0.20545934643176356,0.44702547215587185,0.1772273142970535,0.503623944537056,0.45846944442473336,0.5768106015928054,0.4310582533941554,0.6569282973687465,0.6035057860728791,0.7410598604291017,0.845904236901527,0.23691857163134672,0.5850057030228095,0.44833434936364414,0.47154615830373225,0.6163752300104033,0.4487213520927352,0.33429822339617177,0.31654080389768574
0.5033172463542519,0.7893650836772435,0.32496213004201,0.7410399536954102,0.11953262874297632,0.5773558898543646,0.585646887023233,0.4357660940738819,0.60619429839325,0.18158064090168802,0.6544911868844302,0.13384561866750833,0.3696065397295519,0.26746462963763995,0.4484239346332015,0.5870408167919455,0.6659024343039439,0.7068067571243173,0.631732165365271,0.5598261653608618,0.7450556280171635,0.7023665764662865,0.3343233018009096,0.6261539330940283,0.4219545775603828,0.3694283167884532,0.6297589032406566,0.3918679762852845,0.16933820602815075,0.38102314250913516
0.5417109838972927,0.798580089281764,0.284441526647194,0.6575077811173207,0.07784746903242024,0.5804696937387183,0.5593043179637759,0.3865717648960165,0.5876510651050882,0.21512598409660377,0.6313198212529766,0.13532922769689604,0.44503980667683074,0.33809589149152564,0.5633570133757118,0.5886481971334557,0.6190241422059856,0.578142605267346,0.6150724892156867,0.5505410353257743,0.9208698186634596,0.8720047437037427,0.2440518852644331,0.5241267680057662,0.3499558808059652,0.6651251618662353,0.4243686099411942,0.4027962127245377,0.36791258096030677,0.4393909866017052
0.6177211321330961,0.7266435939174385,0.353947077448177,0.38366323007179626,0.1542866049998004,0.6789030473801647,0.4883860411810669,0.4154884315591032,0.49614423996567936,0.3027767195413844,0.7571331388289434,0.21568754814019764,0.21350975241077083,0.1145273879348496,0.6779952469478902,0.5916476956992197,0.5348694661380786,0.5315491864546102,0.6358176473397223,0.5619716040540852,0.9190153635297748,0.911889344454689,0.2664322232120615,0.46981892129820924,0.8360138626546197,0.5066379046449478,0.8516894899980492,0.48871781258295727,0.49205774867026086,0.36238733252131544
0.5122174887268385,0.6505454831188122,0.31666132461946805,0.4777555713956042,0.1794255133442446,0.6011615928246308,0.6806710996433697,0.5503528852076902,0.6892202300471868,0.27139559203646346,0.6720698633830378,0.30152146978132865,0.2833428844840142,0.2900397221629165,0.5486460571899258,0.5237147017150413,0.5928627714411372,0.6037616725382702,0.6558968657819687,0.6008949729250314,0.9318493009353642,0.8751987632613554,0.545863437863756,0.7955586913353234,0.5197348089293694,0.555543323997333,0.6342598473504858,0.4923900539775241,0.3660672287151283,0.6695006090133983
0.8526917137782517,0.5592872018095227,0.33095443155781057,0.7599712969694167,0.31252927927675955,0.4666382897519824,0.735906784418984,0.4352261563146127,0.7844481053447552,0.5668110337207235,0.733463408644141,0.3631142960439724,0.4297034974148797,0.2522633328658548,0.6281361775229038,0.5680366938132543,0.39170207835490517,0.7428892647795122,0.815715601461655,0.4937896425598395,0.9186812588555802,0.8469000063176164,0.4080953928476657,0.6189041934088276,0.6102246708181082,0.7031187305480385,0.5182870577814083,0.6374657109990267,0.3211274740384267,0.633836784409257
0.6457611724050512,0.7245627862002881,0.34656747437953883,0.36048372620116886,0.14034810717309654,0.6851952554856422,0.656329728729939,0.3769128783135334,0.7051897369759552,0.23785024884154726,0.4701911756140931,0.19171941728827324,0.36936135081498966,0.4325585605696326,0.7216937548750195,0.5422406397109848,0.5570508570327957,0.757974886532842,0.6464628930336502,0.5311509510441061,0.9659298101596686,0.8918327264681223,0.26697454102800466,0.5784191516481594,0.33040088683627633,0.40285184796636225,0.2588304955605432,0.3789045217237413,0.3496761587726598,0.3926431181485992
0.5406019238098725,0.7606796630051051,0.250904756267333,0.611329554914159,0.10652059891156007,0.5404649750631019,0.5734958211561845,0.4702621175827506,0.5828757174021167,0.20863333702662024,0.610934990075482,0.20940244292673738,0.3588447008111505,0.26507326078326243,0.545488566971277,0.4958466851259854,0.5472361111185834,0.6682667501961215,0.688393018422238,0.6212848137141118,0.8868608288331274,0.7518507242372516,0.35998835499747106,0.5687378534910897,0.5694585868645204,0.48357517126053823,0.4766255808791713,0.37324130607910805,0.37771827622390286,0.28219244823386114
0.5730339358174485,0.7205497998886421,0.21312859430382725,0.3130170468611354,0.13242485675830906,0.5620869582910076,0.5834364132540928,0.4957591784371327,0.5880696832478813,0.20646912133662587,0.5109650036749701,0.21399783505676373,0.3663054174234027,0.22138604049022956,0.5310844680482222,0.5075524080749961,0.5678903695949648,0.47558736581767436,0.6841078472204285,0.5863975195469827,0.7493188183013929,0.7896584727746091,0.5797745357775542,0.5941482467175189,0.38949241832491166,0.7503145070414758,0.21407508451466362,0.36350765418989467,0.36657379599811835,0.3363215590742996
0.341816486029641,0.44372166825928216,0.4970076417141982,0.19169594682951682,0.5522598183149299,0.646635877455459,0.28641512781743717,0.3801728908686899,0.2743398460114004,0.5512938173414903,0.020126484542258058,0.4934385645723385,0.0032592450237450415,0.03364424157793505,0.33061803741076334,0.3510770588806337,0.27846447346825975,0.37322231783702153,0.3771266267669662,0.657961685782416,0.46989864235161827,0.35067078708661703,0.039868240082172816,0.3314117531682971,0.14832373475789684,0.03341587482159912,0.004113111188220436,0.36921511370675164,0.2952563592285704,0.37330085261875756
0.3439757018644417,0.43830966924767134,0.5038261682900913,0.16533691498055061,0.5536051566900828,0.6597390261813457,0.3155450754735867,0.382922088521064,0.30817701692777133,0.546335031877037,0.023930923720410547,0.5013281943442025,0.004826797247359741,0.025949367348111013,0.38505598938998487,0.3414500059862734,0.20220275366123763,0.35134167647293135,0.3876758789549747,0.6593374771192999,0.47380281884458186,0.4795910113658991,0.04229794739963146,0.3308291334313088,0.1681676791361525,0.0314135205865893,0.0015601738846290868,0.3788602778515176,0.26829974309802074,0.37334957369062116
0.4735593811992094,0.5070735551020817,0.6575902867232584,0.36120995929078425,0.4305512710794024,0.842323079824084,0.768576638116412,0.6644670035556062,0.7299649462297588,0.6625283912827566,0.6432189809983326,0.5093778470041861,0.35042069737082754,0.4073719695325323,0.6500514433177417,0.16624223770692304,0.6103770683369467,0.20067584149604412,0.3882232615650488,0.8161214544956236,0.9455716387257005,1.0,0.6656007002324837,0.6118200186048408,0.4706724427208371,0.5656240498252527,0.49950454677789163,0.6186178214317317,0.5396388898939826,0.6152740560292326
0.46544852439959755,0.3699399907286729,0.679274310440855,0.1719019741906954,0.5129197513540702,0.8655795981516354,0.6610057969931138,0.5970359887128149,0.6198982871575429,0.5709536486020765,0.43559352879946917,0.6314478818873666,0.2413299237262428,0.3733600324473829,0.581087201072666,0.10694821763506879,0.6352841961345304,0.23166239202441274,0.35893965016695684,0.8046824544333315,0.76555923101761,1.0,0.6613639206923613,0.3853800494511377,0.1521002127986577,0.44730711217442887,0.33508064330124604,0.6201663569595611,0.662336722509679,0.5040438489646772
0.5230324740081715,0.40684562420027026,0.6799727926923897,0.2716651103829262,0.5486263483704841,0.8200557290905389,0.7500245655168866,0.734686787835162,0.6898634267222525,0.720568721150793,0.6232249088264694,0.643407920313251,0.26499847736667254,0.09766506646000014,0.6110466034931745,0.1810322941256277,0.6869370843227861,0.1796859425217816,0.20394046409020694,0.799643116587979,0.9478827525243604,0.9472120009883205,0.6793953244702178,0.5562091289528186,0.5297731742342969,0.5913186677652247,0.5265157514792534,0.6346783470489338,0.6573072330571337,0.555225334957369
0.6193601877458177,0.23358338705992931,0.7914043779814459,0.4278658381365905,0.6356121544240656,0.846354483546537,0.8417092201032803,0.6636089206519862,0.8168946917428053,0.8031149680742227,0.6570826395468149,0.6976108444826603,0.39274624115872,0.2819763045826005,0.7396182720223057,0.12810954408292474,0.6502109703515656,0.33008640219738683,0.5221427607880584,0.8301075450087592,0.9999999999999999,0.9355919973697941,0.7201765260688847,0.4792816908895615,0.6898408603567445,0.7504923863146563,0.33578991894757376,0.7204672152906823,0.8544704562723884,0.7754202192448233
0.4524069849292313,0.4317083667495569,0.6299259597636264,0.23718397656356835,0.5195438378760517,0.7933214819772254,0.6569368130027977,0.6033285966726938,0.6134672600660166,0.5890106401165769,0.5304715813196783,0.5924403626250536,0.2833125976810463,0.09685906673751787,0.5415183692779592,0.16837805453476373,0.6953491437648941,0.27803214864326997,0.2108434435176294,0.7792049947976947,0.9063531292273095,0.8713224104486766,0.402061488315146,0.6099261240581989,0.5201561355322629,0.4625446033182809,0.4014341925990086,0.6375984426156978,0.6279625140210587,0.6717174177831912
0.44072779830567205,0.22192897648995125,0.7046503031003264,0.33189683809455206,0.6090914933388714,0.7953810886480207,0.6300908726528962,0.4502323052851902,0.6211364446722911,0.5825617145756841,0.3210619693663835,0.7216640022243097,0.24800964204527254,0.07316456787530765,0.4943249265915892,0.06580620805731607,0.6617330648682096,0.07228792810224882,0.2867928077477514,0.8468094139188498,0.9621819985050639,0.8352983752282648,0.48802922431535734,0.3569158006202029,0.0,0.37633002306175106,0.17923322209721237,0.649544288116096,0.8055867134638346,0.4966626065773447
0.8189047953946185,0.2217347363137847,0.7479779638996658,0.2329705240601662,0.6876468066698846,0.8204298268337382,0.7288221968317148,0.670616597698215,0.6812702439706441,0.9075875618366886,0.7282879335585095,0.6900226238008096,0.21497006765824886,0.28052805050976726,0.7205887337838701,0.20995440093927964,0.7140377676852636,0.21006568118092483,0.4770905364413712,0.73084776735215,0.9355959040506081,1.0,0.5724268082835521,0.697895131496086,0.6540223927768802,0.8014636928846327,0.6757158380704875,0.7859039023095302,0.565510004703839,0.6901827040194884
0.5822471051404118,0.40606866349560544,0.6760674759462355,0.37937834148599736,0.5542722119955581,0.785143856032492,0.740951198917791,0.6655396071851309,0.6969966924042329,0.6638181763909352,0.5811950456810626,0.5860791955685263,0.2131925557833638,0.15942082279287254,0.572120760893458,0.2362848668169938,0.8021288831635245,0.16780993827387636,0.27050292824901223,0.8112973732858726,0.9572863748720145,0.7536469817611376,0.46099191167405096,0.6286269022515869,0.3793240776788718,0.48646516490855835,0.5881691707815814,0.7503318290416778,0.9044035170242791,0.7523751522533495
